hub,target,oxygen,r,p,q,kept
PRPA5,RPA4463,Aerobic,0.01826000031507534,0.9109554090722185,0.9490637142699285,False
PRPA5,RPA4464,Aerobic,0.37802223005740454,0.016172101098112568,0.054457832200092114,False
PRPA5,RPA4465,Aerobic,0.034602728495938054,0.832129971829423,0.8997746608478321,False
PRPA5,RPA4466,Aerobic,-0.1165322848298117,0.4739360898304434,0.6300523577058978,False
PRPA5,RPA4467,Aerobic,-0.08395760939272516,0.6065057449847593,0.7401531695420182,False
PRPA5,RPA4468,Aerobic,0.1889282929882157,0.24298884533469492,0.3984588697996074,False
PRPA5,RPA4469,Aerobic,0.10437570092289036,0.5215541534873517,0.6719295181417906,False
PRPA5,RPA4470,Aerobic,0.07413585752884069,0.6493719933452461,0.7728636144798002,False
PRPA5,RPA4471,Aerobic,-0.30284257173334705,0.057500874850485946,0.14104021130200914,False
PRPA5,RPA4474,Aerobic,-0.06474266315313063,0.6914403303037431,0.803877665971521,False
PRPA5,RPA4478,Aerobic,-0.1715199842782262,0.2899386188858903,0.4507396531144557,False
PRPA5,RPA4482,Aerobic,0.46623136998557557,0.0024274748914685173,0.01249645005975313,False
PRPA5,RPA4484,Aerobic,0.18422877271568433,0.255124130605961,0.41218878427032646,False
PRPA5,RPA4486,Aerobic,0.5466403328144229,0.00026282271409592113,0.0021668851155013454,False
PRPA5,RPA4487,Aerobic,-0.43045887106575387,0.005561173687885367,0.023825170516813356,False
PRPA5,RPA4489,Aerobic,0.33347796284353415,0.035480420524211256,0.09849281328616433,False
PRPA5,RPA4494,Aerobic,-0.11096015570310275,0.4954729796358432,0.6491284542058476,False
PRPA5,RPA4498,Aerobic,-0.5457357322467165,0.00027033774208811215,0.0022163961511163866,False
PRPA5,RPA4499,Aerobic,0.25057290344232763,0.11887668719652354,0.23927663660776582,False
PRPA5,RPA4502,Aerobic,0.2138840342946689,0.18509737158229875,0.328716386185879,False
PRPA5,RPA4503,Aerobic,0.24250508132076132,0.13162888917944093,0.2575916552510558,False
PRPA5,RPA4504,Aerobic,-0.3618236835214288,0.021781752887115865,0.06806274019439847,False
PRPA5,RPA4505,Aerobic,-0.19130040315517882,0.23701389885982513,0.39118751801840346,False
PRPA5,RPA4506,Aerobic,-0.20712219152915456,0.1997107962777367,0.3469307993344047,False
PRPA5,RPA4510,Aerobic,-0.25506642147006275,0.11218967729815968,0.2295385544725033,False
PRPA5,RPA4513,Aerobic,-0.08763138735168587,0.5907902638992368,0.7278298212658658,False
PRPA5,RPA4519,Aerobic,0.22058271788029582,0.1713855181138637,0.3112245677772785,False
PRPA5,RPA4522,Aerobic,0.2471472657421286,0.12417270980055257,0.24684733692716027,False
PRPA5,RPA4525,Aerobic,0.09722443351869403,0.5506278955638929,0.6955317869151381,False
PRPA5,RPA4530,Aerobic,0.4222767160395966,0.006642017227717371,0.02728170478536402,False
PRPA5,RPA4531,Aerobic,-0.3767768198698569,0.01655505072987578,0.05547666622105796,False
PRPA5,RPA4533,Aerobic,-0.36449929660881714,0.02075657330884249,0.06566693033015723,False
PRPA5,RPA4535,Aerobic,-0.04190949636554733,0.7973589086837884,0.8773380848215181,False
PRPA5,RPA4550,Aerobic,0.13170085019312322,0.4178976380949378,0.5792157536914027,False
PRPA5,RPA4551,Aerobic,0.16440930135618656,0.3106959953250506,0.4729294093951056,False
PRPA5,RPA4556,Aerobic,-0.37138773858512,0.018301392147568627,0.05976841006328888,False
PRPA5,RPA4562,Aerobic,-0.305998941957007,0.054822087267605034,0.13606933064821491,False
PRPA5,RPA4563,Aerobic,-0.0796158567630817,0.625306028224712,0.7547882024341489,False
PRPA5,RPA4568,Aerobic,-0.18785867071313533,0.24571600015871503,0.40156889832431897,False
PRPA5,RPA4569,Aerobic,-0.3691388856360187,0.01907458407829133,0.06166570081262283,False
PRPA5,RPA4571,Aerobic,-0.1775972645286784,0.27292554702880983,0.4321294400734617,False
PRPA5,RPA4572,Aerobic,-0.11272028403164966,0.4886161896715524,0.6433551659678689,False
PRPA5,RPA4573,Aerobic,-0.416585813714369,0.007496573212690448,0.029959576359581585,False
PRPA5,RPA4578,Aerobic,-0.419322402757738,0.007074516840664322,0.028640016532051612,False
PRPA5,RPA4584,Aerobic,0.29246858823444766,0.06704794584797195,0.157846970743807,False
PRPA5,RPA4585,Aerobic,-0.07022650812662905,0.6667594347522715,0.7855675226823448,False
PRPA5,RPA4596,Aerobic,0.23448857671015422,0.1452811863503518,0.27625699190361863,False
PRPA5,RPA4635,Aerobic,-0.006073533109835411,0.9703298133381236,0.9832628288244867,False
PRPA5,RPA4636,Aerobic,0.22112372140807807,0.17031087457145536,0.3097607679964702,False
PRPA5,RPA4639,Aerobic,0.22156969263939436,0.16942865322345263,0.3085768809246762,False
PRPA5,RPA4641,Aerobic,-0.32359298487030186,0.0416649252641773,0.11096536699530528,False
PRPA5,RPA4642,Aerobic,0.06627773543372706,0.6844983770044554,0.7988205385465018,False
PRPA5,RPA4644,Aerobic,-0.32164225741719243,0.0429832042697051,0.11347318574208705,False
PRPA5,RPA4645,Aerobic,0.13248474792514275,0.4151074724368056,0.5764469286324462,False
PRPA5,RPA4646,Aerobic,0.37950200739436835,0.01572682427986826,0.05326274296797665,False
PRPA5,RPA4648,Aerobic,-0.043820500596752035,0.7883253760129841,0.8713541838917157,False
PRPA5,RPA4650,Aerobic,-0.19368659159594942,0.23110484737172968,0.38423027378408503,False
PRPA5,RPA4652,Aerobic,0.30165206297144087,0.05853797284955251,0.14282472887322828,False
PRPA5,RPA4654,Aerobic,-0.011956052062080724,0.9416299035376574,0.9670579952380587,False
PRPA5,RPA4655,Aerobic,0.3882702465566943,0.013295303897071335,0.04683317033781574,False
PRPA5,RPA4656,Aerobic,0.10917580748890496,0.5024741190893766,0.6552998364821006,False
PRPA5,RPA4657,Aerobic,-0.2127376736752475,0.1875198010504467,0.33181416942762426,False
PRPA5,RPA4658,Aerobic,0.21071933105145532,0.19183928817500714,0.3371961277294019,False
PRPA5,RPA4661,Aerobic,-0.08312229431182479,0.6101038791762025,0.7429661065544771,False
