protein,module,kME,abs_kME,r_mu,abs_r_mu,r_mu_p,in_GR_module,r_mu_q,hub_class
RPA3781,2,-0.39347562762004534,0.39347562762004534,0.4110876147489842,0.4110876147489842,0.0001519167724559244,True,0.00045648777742823886,Other
RPA3785,12,0.5535819856873481,0.5535819856873481,-0.09146220080614878,0.09146220080614878,0.41973510490161736,False,0.4952020900904088,Other
RPA3786,3,-0.9053191264291021,0.9053191264291021,-0.5000939425792814,0.5000939425792814,2.3211839432409934e-06,True,1.036163120816953e-05,Other
RPA3790,3,-0.8500913650437796,0.8500913650437796,-0.7145620373617367,0.7145620373617367,9.825022140009971e-14,True,2.4993241252052764e-12,Other
RPA3791,7,-0.5341756481650721,0.5341756481650721,-0.10570399583312443,0.10570399583312443,0.35072539816744314,True,0.424297761822112,Other
RPA3798,4,0.7256189766504098,0.7256189766504098,0.22608874882125338,0.22608874882125338,0.04374090680247003,False,0.07014409665991955,Other
RPA3799,1,-0.8342642691888746,0.8342642691888746,0.5803035962620852,0.5803035962620852,1.6830000428738904e-08,True,1.1928744578690134e-07,Other
RPA3801,4,0.3435620605843829,0.3435620605843829,0.1519695401810626,0.1519695401810626,0.1784009429226504,False,0.23680525447273895,Other
RPA3802,13,-0.7657201327318295,0.7657201327318295,0.49042218082485967,0.49042218082485967,3.876686134861114e-06,True,1.6625880259669952e-05,Other
RPA3803,8,0.845383100575618,0.845383100575618,0.14513230154674725,0.14513230154674725,0.19897214643721525,False,0.2605721268927424,Other
RPA3804,2,-0.9141153296632891,0.9141153296632891,0.8417465879150207,0.8417465879150207,1.3991003131362301e-22,True,1.2990646407469896e-19,Other
RPA3809,14,0.7434084760976277,0.7434084760976277,-0.4098446878850892,0.4098446878850892,0.00015979068324753013,False,0.00047705996590138817,Other
RPA3810,17,-0.8013354462607575,0.8013354462607575,-0.5684738489102141,0.5684738489102141,3.784066186295327e-08,False,2.4656178624387447e-07,Other
RPA3815,5,0.816725781479151,0.816725781479151,-0.15411735749263833,0.15411735749263833,0.1722710009318854,False,0.23014909980612316,Other
RPA3817,11,0.5463618672650441,0.5463618672650441,0.105945361166458,0.105945361166458,0.34962027498328296,False,0.4237890669999716,Other
RPA3818,4,0.725014534716381,0.725014534716381,0.2086858329929583,0.2086858329929583,0.06321501852746529,False,0.09798855543030303,Other
RPA3819,2,-0.5697641616993747,0.5697641616993747,0.4581335991836806,0.4581335991836806,1.927087967090092e-05,True,7.044492824579333e-05,Tier 1 only
RPA3820,1,-0.6794183684045083,0.6794183684045083,0.4048523150809915,0.4048523150809915,0.0001953624725996684,True,0.0005686217705673106,Other
RPA3822,13,-0.5074883147782998,0.5074883147782998,0.4511862070927305,0.4511862070927305,2.665406309187534e-05,True,9.500306173054224e-05,Other
RPA3825,10,-0.5285470845072894,0.5285470845072894,0.2692646414108721,0.2692646414108721,0.015723917623888733,False,0.028348849541321726,Other
RPA3827,20,0.8463335966612793,0.8463335966612793,-0.2714549689621708,0.2714549689621708,0.014863938888680756,False,0.02700815510399233,Other
RPA3831,1,-0.45122125801729296,0.45122125801729296,0.40843295100155985,0.40843295100155985,0.00016918977487127086,True,0.0004994998599935612,Other
RPA3834,4,0.602548028315697,0.602548028315697,-0.1656360250061562,0.1656360250061562,0.14201174501048017,False,0.19405136900990558,Other
RPA3841,17,-0.56750406756667,0.56750406756667,-0.06549181325206994,0.06549181325206994,0.5638195371409691,False,0.6280821118600958,Other
RPA3847,7,-0.5365575536629965,0.5365575536629965,-0.47116808250470776,0.47116808250470776,1.028527192789671e-05,True,3.987421705658494e-05,Other
RPA3848,7,-0.8385122636593287,0.8385122636593287,-0.8122537056727124,0.8122537056727124,6.051687111981203e-20,True,2.247596593389819e-17,Other
RPA3849,15,0.7724769963516525,0.7724769963516525,0.08352397499935214,0.08352397499935214,0.4613705093389256,False,0.5371567622836269,Other
RPA3856,8,0.12329010607119831,0.12329010607119831,-0.23656355217220787,0.23656355217220787,0.03462863930120903,False,0.056988241674819334,Other
RPA3861,15,0.40202930034871376,0.40202930034871376,0.11334941184645911,0.11334941184645911,0.31677715183481836,False,0.3898311272082556,Other
RPA3864,10,-0.7195288364028609,0.7195288364028609,0.3403376882970852,0.3403376882970852,0.0020087569733980974,False,0.0045435587084047095,Other
RPA3868,2,-0.8686024380134312,0.8686024380134312,0.616362560522965,0.616362560522965,1.1538151567653325e-09,True,1.0251840890493887e-08,Other
RPA3871,6,-0.29562681473387425,0.29562681473387425,-0.12216064490360357,0.12216064490360357,0.2803690694112523,False,0.35226343836041646,Other
RPA3872,10,-0.5269188224458665,0.5269188224458665,0.1079418758117117,0.1079418758117117,0.34056224949341557,False,0.41524891484522175,Other
RPA3875,6,-0.5975594264202718,0.5975594264202718,-0.03491217910839088,0.03491217910839088,0.7585060608009841,False,0.7984953259112401,Other
RPA3876,6,-0.8151519172547692,0.8151519172547692,0.1939753384429201,0.1939753384429201,0.08469360185786363,False,0.12432886849806543,Other
RPA3881,11,0.8699660903241265,0.8699660903241265,0.34994345992619935,0.34994345992619935,0.0014627194073943087,False,0.003391098551225008,Other
RPA3886,1,-0.3512560955563109,0.3512560955563109,0.2591943362118224,0.2591943362118224,0.02025201264014998,True,0.03541241758263514,Other
RPA3887,1,-0.6535777366623269,0.6535777366623269,0.4195159315717889,0.4195159315717889,0.00010727839564631925,True,0.00033425500120002493,Other
RPA3889,20,0.5864264562166563,0.5864264562166563,-0.152040084668945,0.152040084668945,0.17819711184638995,False,0.23670388891183558,Other
RPA3892,3,-0.6581992984659953,0.6581992984659953,-0.40966363510937176,0.40966363510937176,0.00016096856446866045,True,0.0004794720713984878,Other
